id,salary
46874,55000€ - 65000€
46875,60000
46876,50000-60000
46877,90000 - 95000
46878,"62,000-70,000"
46879,"80,000"
46880,50000-75000
46881,68.000-72.000€
46882,65000-85000
46883,"70,000€ - 75,000€"
46884,"53,000"
46885,"55,000 - 60,000"
46886,80-95K
46887,60-65k
46888,61582
46889,50000 - 90000
46890,65000 - 70000
46891,50.000€-65.000€
46892,50.000-55.000
46893,40000 - 50000
46894,50000 - 60000
46895,"70,000"
46896,ab 70.000€
46897,"65,000 - 75,000 EUR"
46898,55000-75000
46899,75-100k
46900,50000
46901,60.000-70.000€
46902,€ 50.000-75.000
46903,65000 -75000
46904,60k - 80k
46905,"40,000€ - 50,000€"
46906,40 000 - 60 000
46907,50.000€ - 60.000€
46908,> 65 K
46909,55000 - 65000
46910,"80,000"
46911,"80,000€ - 100,000€"
46912,70000
46913,58k - 65k
46914,to be discussed
46915,"45,000-65,000"
46916,65000
46917,82.000
46918,negotiable
46919,">€80,000"
46920,50.000€
46921,40 000 - 60 000
46922,30.000-40.000 €
46923,"40,000 - 50,000"
46924,"55,000 - 65,000"
46925,40000
46926,65000
46927,45000-50000
46928,60-70k
46929,~45.000
46930,60.000 - 75.000
46931,40.000-50.000€
46932,70000 - 80000€
46933,60.000 - 70.000
46934,63k-75k
46935,tbd.
46936,"50,000€ - 65,000€"
46937,45000 - 80000
46938,50000-55000
46939,"40,000 - 70,000"
46940,70.000 
46941,60.000-70.000
46942,80000
46943,TBC
46944,50000+ negotiable
46945,75000-85000
46946,50.000 -6
46947,60 - 65k
46948,tbd
46949,30 - 50€ K
46950,75000
46951,"70,000"
46952,42.000-51.000€
46953,33.992 - 43.316
46954,50000 - 80000
46955,50000
46956,65000
46957,60.000 - 150.000
46958,Open offer 
46959,65 000€ to 80 000€
46960,0000
46961,64.000 - 96.000
46962,for discussion
46963,45000-50000
46964,90-100k
46965,>50000
46966,65000
46967,40000 - 50000
46968,"40-50,000"
46969,55.000 - 65.000
46970,75000-120000
46971,95000
46972,Open
46973,60.000-70.000
46974,70000
46975,xxx
46976,55.000
46977,58.000 - 70.000
46978,70000 - 80000
46979,75000
46980,80.000-100.000
46981,€80k-85k
46982,50000
46983,not relevant
46984,"up to 75,000 EUR"
46985,"45,000-51,000"
46986,~65.000
46987,"65,000€-85,000€"
46988,80.000
46989,55.000 - 65.000
46990,80.000
46991,55-65k
46992,70.000€ - 90.000€
46993,"€40,000 - €50,000"
46994,45-60
46995,50k
46996,60.000€ - 70.000€
46997,up to 60.000€
46998,100.000
46999,50-75k
47000,"70,000-80,000€"
47001,60000-70000
47002,"80,000 - 85,000 EUR"
47003,65000
47004,45k - 80k
47005,"60,000 +"
47006,52000
47007,"€40,000 - €50,000"
47008,40-60k
47009,55.000 - 65.000
47010,55000
47011,55000
47012,75.000€
47013,70000-75000
47014,90.000
47015,65-80k
47016,"55,000€-75,000€"
47017,50000
47018,"60,000 € - 66,000 €"
47019,40000-50000
47020,90000 - 110000
47021,75.000
47022,> €50.000
47023,"58,000-72,000"
47024,negotiable
47025,85-105k
47026,60000-85000
47027,55000€ - 65000€
47028,75.000-84.000
47029,40000-50000
47030,64000
47031,"55,000"
47032,€ 50.000 - € 66.000
47033,70000-80000
47034,90000€
47035,50-70k
47036,50000
47037,tbd
47038,75000-120000
47039,"50,000 - 55,000"
47040,TBD
47041,"57,000€ - 63,000€"
47042,55-65k
47043,"80,000-90,000"
47044,Depends
47045,"70,000€ – 78,000€"
47046,40000
47047,40000 - 70000
47048,65000 - 90000
47049,45-55000
47050,44.000
47051,45000-50000
47052,70000
47053,"65,000"
47054,"40,000€ – 55,000€"
47055,55.000 - 65.000€
47056,44000 - 57000
47057,"60,000"
47058,40.000 - 55.000
47059,110000
47060,62000 - 68000
47061,70.000 - 85.000
47062,"EUR 80,000"
47063,35.000 ...
47064,"40,000 € - 50,000 €"
47065,52.000 - 60.000
47066,negotiable
47067,negotiable
47068,"<€85,000"
47069,25.000€ - 40.000€
47070,58k -68k
47071,50000
47072,58000
47073,EUR 65-68.000
47074,">60,000€"
47075,75000 - 90000
47076,45.000 - 75.000
47077,45.000 Euro to .....
47078,50000-60000
47079,negotiable
47080,50.000 - 70.000 EUR
47081,50000
47082,95000 - 100000
47083,"€58,000"
47084,50.000€
47085,65 000 - 85 000
47086,50000 - 80000
47087,55-65k
47088,50000 - 55 000 
47089,50000-80000
47090,65k
47091,50.000
47092,"50,000 -70,000 EUR"
47093,60.000 - 70.000€
47094,nach Vereinbarung
47095,up to negotiations
47096,"60,000€ - 80,000€"
47097,"40,000€-48,000€"
47098,"40,000 to 70,000 EUR"
47099,90000
47100,50000
47101,50000 - 70000
47102,55.000  - 65.000
47103,€90.000 - €100.000
47104,60000-90000
47105,"65,000-72,000"
47106,To be discussed
47107,70.000 EUR 
47108,80000
47109,70.000 - 80.000
47110,"55,000 € - 72,000 € "
47111,"65,000€ - 95,000€"
47112,"60,000 - 70,000"
47113,36.000€
47114,"70,000 to 80,000€"
47115,"70,000 - 90,000"
47116,57000 - 66000 €
47117,50000-75000
47118,60.000-65.000
47119,60000-65000
47120,€ 50.000 - €55.000
47121,65.000 - 75.000
47122,"50,000 - 60,000"
47123,"€55,000"
47124,50.000
47125,"60,000-70,000"
47126,"> 60,000"
47127,"80-90,000"
47128,75000-80000
47129,55.000 - 62.000
47130,70.000 - 90.000
47131,39.000 - 70.000
47132,"55,000€ - 85,000€"
47133,60.000€
47134,65000
47135,50000 - 60000
47136,45.000 - 83.450
47137,50.000-65.000
47138,65.000-75.000€
47139,95.000€
47140,bis 95.000 €
47141,65000
47142,"55,000-75,000"
47143,TBD
47144,55.000 -65.000 €
47145,"60,000-65,000"
47146,> 60k
47147,40000
47148,50.000 - 85.000€
47149,Verhandelbar
47150,"40,000€-70,000€"
47151,"55,000-80,000"
47152,"60,000 - 80,000"
47153,60.000-70.000 EUR
47154,negotiable
47155,55 - 60k
47156,negotiable
47157,tbd.
47158,VB
47159,"50,000"
47160,"50,000 - 65,000"
47161,60.000 - 70.000
47162,50.000€-60.000€
47163,30.000 - 40.000
47164,"40,000-75,000"
47165,50000
47166,40.000 - 70.000
47167,75000-120000
47168,60.000€ +/-
47169,"€65,000-€70,000"
47170,"75,000"
47171,"ca. 90,000"
47172,60000€ - 70000€
47173,"32,000€ - 37,000€"
47174,65.000  - 80.000
47175,tbd
47176,50.000 - 75.000
47177,€ 60.000 - 70.000
47178,55000 - 67000
47179,50k to 70k
47180,60-90.000
47181,80.000 - 97.000
47182,75000-120000
47183,competitive salary
47184,50000€
47185,50.000
47186,"80,000 - 100,000"
47187,40.000€
47188,60.000 EUR 
47189,65.000 - 70.000
47190,"70,000 - 105,000 EUR"
47191,"55,000-70,000"
47192,70.000 
47193,80.000
47194,45000-50000
47195,55000-65000
47196,90000 - 120000
47197,45.000€
47198,66.500
47199,55-60.000€
47200,tbd.
47201,65000
47202,75000-120000
47203,"60,000 € - 80,000 €"
47204,60.000 €
47205,"up to €60.000,-"
47206,€30-50k
47207,48.000 - 60.000
47208,50000
47209,75000-120000
47210,75000
47211,55000
47212,45000€ - 55000€
47213,"40,000€ - 50,000€"
47214,>30.000 
47215,75000
47216,"60,000 - 70,000"
47217,approx. 65.000€
47218,"70,000€-80,000€"
47219,"55,000-85,000€"
47220,55.000 € - 60.000 €
47221,60000-90000
47222,60000-65000
47223,80.000€
47224,40.000 - 50.000
47225,40000
47226,"55,000€ -75,00€"
47227,"40,000 € - 50,000 €"
47228,70000
47229,70.000-80.000€
47230,€65000
47231,55.000 € - 75.000 €
47232,80.000-85.000
47233,50-100k
47234,62.000€ - 76.000€ 
47235,€72500
47236,60000-65000
47237,45000
47238,"50,000-55,000"
47239,around 78000
47240,45000
47241,65000 - 68000
47242,65000
47243,from 70.000 EUR
47244,60-80
47245,83.000
47246,75.000-85.000
47247,80000 - 105000
47248,65000
47249,60000
47250,50.000 - 70.000
47251,40.000 - 60.000
47252,75000-120000
47253,40000
47254,60-70k
47255,85000€
47256,33000
47257,"45,000-50,000"
47258,60k
47259,"50,000€ - 60,000€"
47260,40 000 - 60 000
47261,"60,000-75,000"
47262,60.000-65.000
47263,0
47264,70000
47265,> 60000
47266,55000- 60000
47267,65-75 k 
47268,55000
47269,65000
47270,60000
47271,65.000 €
47272,40 000 - 60 000
47273,"45,000 - 55,000"
47274,50.000 - 75.000€
47275,60000€
47276,"70,000€ – 85,000€"
47277,60.000 - 90.000
47278,45-55
47279,to be discussed
47280,>40.000€
47281,"60,000 - 70,000"
47282,"60,000-75,000"
47283,65.000€
47284,55000
47285,tbd
47286,"50,000 - 60,000"
47287,"50,000 - 70,000 €"
47288,42000
47289,VHB
47290,55.000
47291,.
47292,75000-120000
47293,100000*
47294,+ €55000
47295,65.000 €
47296,65.000-75.000
47297,125000
47298,52.000€
47299,50.000€ - 70.000€
47300,"45,000€ - 65,000€"
47301,58.000-65.000
47302,55000 - 62000
47303,50.000-60.000
47304,45.000 - 50.000 €
47305,50.000 - 60.000
47306,40-55k
47307,38000
47308,"58,000-72,000"
47309,60.000 - 75.000€
47310,"40,000€-60,000€"
47311,62.000 - 67.000
47312,"55,000€-70,000€"
47313,60.000 - 70000€
47314,"55,000-85,000€"
47315,50-60k
47316,">€58,000"
47317,60000€ - 75000€
47318,€35.000 - €50.000
47319,65.000-75.000
47320,50000
47321,50000-75000
47322,60000
47323,€ 45.000 - € 58.000
47324,€ 44000 -  € 56000
47325,66.000 - 75.000
47326,45.000 - 55.000
47327,50.000- 80.000 
47328,"75-90,000 €"
47329,60000
47330,70000 - 80000
47331,45.000-50.000
47332,55k - 62k EUR
47333,63000
47334,up to negotiations
47335,60k
47336,65.000€ - 85.000€
47337,62.000
47338,80000
47339,"40,000 - 50,000 €"
47340,55 - 65
47341,> €70000
47342,36000-42000
47343,negotiable
47344,80.000-90.000
47345,75K
47346,€56k
47347,40k to 50k
47348,EUR 65.000 - 80.000
47349,54000-65000
47350,65.000
47351,"70,000€ - 90,000€"
47352,42000
47353,35.000€ - 55.000€
47354,60000
47355,72000
47356,.
47357,60-65k
47358,60.000€
47359,"60,000"
47360,42.000-45.000
47361,€40K-45K
47362,50.000-70.000
47363,60.000 - 80.000
47364,"60,000"
47365,85000
47366, 50500 - 75500
47367,65.000 €; 35hrs/week
47368,42000€ - 52000€
47369,to be discussed
47370,€75.000 - €90.000
47371,60000
47372,50.000 - 55.000 €
47373,55000 - 60000
47374,50.000-66.000
47375,75000-120000
47376,100000+
47377,"45,000€ — 55,000€"
47378,50.000 - 70.000
47379,45 - 65k
47380,50.000-60.000
47381,50.000 - 60.000
47382,"50,000€ - 65,000€"
47383,65000
47384,50.000 - 65.000€
47385,73.000
47386,"55,000-60,000"
47387,35.000-48.000
47388,To be discussed 
47389,
47390,"75,000 - 85,000"
47391,50.000 - 75.000€
47392,70000
47393,"65,000 - 75,000"
47394,"55,000€ - 60,000€"
47395,55000
47396,70000 - 85000 €
47397,50.000-70.000 EUR
47398,55.000 €
47399,"€40,000"
47400,"55,000"
47401,50000-85000
47402,45 000 - 70 000€
47403,"62,000"
47404,65.000-95.000€
47405,65.000€
47406,70.000+
47407,60.000€
47408,50000-55000
47409,60000 - 70000
47410,60000-70000
47411,50k-60k
47412,60000-70000
47413,45.000 - 55.000
47414,75.000 - 80.000
47415,65.000 - 75.000
47416,40.000 - 80.000
47417,50.000€ - 60.000€
47418,"70,000 - 80,000"
47419,58.000 - 65.000
47420,"55,000€"
47421,70000
47422,67000
47423,"50,000 - 70,000"
47424,"75,000"
47425,"50,000 - 70,000€"
47426,€30-50k
47427,50.000€
47428,92.000€
47429,100000-120000
47430,55 000 - 75 000
47431,50000 
47432,50.000 - 75.000€
47433,60-70
47434,40000 to 50000
47435,50000-60000
47436,50000-60000€
47437,tbd
47438,>50.000
47439,>43.000€
47440,40 000 - 60 000
47441,tbd
47442,50-60K
47443,50.000 €
47444,"75,000 - 90,000 EUR"
47445,> € 65.000
47446,50000-65000
47447,50.000-60.000€
47448,50.000 - 60.000
47449,45.000-60.000
47450,55.000 - 60.000
47451,60.000€
47452,50000-60000
47453,45000-60000
47454,>55.000 EUR
47455,50.000 - 56.000€
47456,70.000
47457,50.000 € - 60.000 €
47458,70.000 - 80.000
47459,55.000-70.000
47460,"75,000 - 85,000 Euro"
47461,55000 - 65000
47462,50.000 - 60.000
47463,"70,000 - 75,000"
47464,"€40,000 - €50,000"
47465,60.000-80.000
47466,54.000 - 65.000
47467,+60.000€
47468,"45,000€ - 55,000€"
47469,55.000 - 60.000
47470,75000-120000
47471,TBC
47472,"60,000 - 100,000"
47473,"60,000- 70,000"
47474,65-70k
47475,50.000 - 70.000 Euro
47476,55000
47477,"80,000"
47478,70.000€+
47479,85000
47480,To be discussed
47481,60.000 - 70.000
47482,85.000
47483,60000 - 70000
47484,60.000 € - 90.000 €
47485,"50,000+"
47486,50.000 €
47487,from €75.000
47488,70.000 - 85.000
47489,75000-120000
47490,market conform
47491,"65,000€"
47492,70.000 - 90.000 EUR
47493,51000
47494,45000
47495,55
47496,60000-75000
47497,60.000
47498,60.000 - 70.000
47499,"60,000-70,000"
47500,50000 - 65000
47501,84.000€
47502,60.000 + 
47503,55.000€ - 60.000€
47504,TBD
47505,85000
47506,"52,000 € – 55,000 €"
47507,"70,000€ - 80,000€"
47508,50.000 - 55.000 e
47509,€45.000-50.000
47510,TBD
47511,"40,000 - 80,000 EUR"
47512,75.000€ - 80.000€
47513,70000
47514,75000-120000
47515,75000
47516,€70.000
47517,"70,000 - 80,000"
47518,70.000 €
47519,"50,000-70,000"
47520,45.000 - 75.500
47521,55-63k
47522,"50,000 - 70,000€"
47523,"65,000-70,000"
47524,70.000-75.000
47525,70000
47526,60
47527,tbd
47528,80.000 EUR
47529,"€ 65,000-75,000"
47530,"50,000 - 60,000"
47531,45000-50000
47532,"50,000€-70,000€"
47533,">54.000,--"
47534,"30,000 - 60,000 €"
47535,Neogtiable
47536,"€90,000-€95,000"
47537,70
47538,70
47539,55 000 - 75 000
47540,50-60 K
47541,"€30,000 - €40,000"
47542,"> 78.000€, VB"
47543,80000
47544,45000 - 50000
47545,75000€
47546,44000
47547,€75.000 - €90.000
47548,65000
47549,60000€
47550,75000-80000
47551,"30,000 - 60,000 €"
47552,55000
47553,85000+
47554,65000-85000
47555,70000-80000
47556,60.000 - 75.000€
47557,> 45k
47558,60.000€ - 80.000€
47559,40 000 - 60 000
47560,"60,000"
47561,60000 - 75000 €
47562,"80,000 package"
47563,Upon experience
47564,45000 - 72000
47565,70000
47566,35.000€ - 40.000€
47567,"60,000€ – 75,000€"
47568,80.000 - 120.000
47569,45.000 - 80.000
47570,€ 45.000 - € 66.000
47571,40 000 - 60 000
47572,50.000€
47573,"65,000 € - 85,000€"
47574,50.000-55.000
47575,77.000-85.000
47576,55-65k
47577,63-75000
47578,65.000 - 75.000
47579,50.000-60.000
47580,55000
47581,up to 75.000
47582,€35.000 - €42.000
47583,tbd
47584, 65.000/year
47585,70.000 € - 90.000 €
47586,50 - 70k
47587,€60.000 - €80.000
47588,70.000
47589,90000
47590,60000-100000
47591,"70,000€ - 90,000€"
47592,+/- 70.000
47593,60000-75000
47594,65000
47595,ca. 70.000+
47596,"50,000 .- 70,000"
47597,65000-70000
47598,63000
47599,80.000
47600,45.000 - 60.000
47601,"50,000€ - 70,000€"
47602,75000-85000
47603,45000-55000
47604,65000-75000
47605,60.000€
47606,90000-95000
47607,75.000 - 80.000
47608,60.000 - 80.000
47609,65-75k
47610,"65,000-75,000"
47611,negotiable
47612,70.000-100.000€
47613,65000-70000
47614,52.000 EUR
47615,75000 - 90000
47616,50.000
47617,105000
47618,.
47619,negotiable
47620,95.000
47621,verhandelbar
47622,90.000 - 95.000 €
47623,50.000
47624,55 000 - 75 000
47625,70k-115k
47626,"80,000-85,000"
47627,50 000 - 55 000
47628,"50,000-70,000 Euro"
47629,70.000-80.000
47630,60.000-70.000
47631,55.000 - 65.000
47632,70000
47633,70.000 €
47634,40.000-50.000
47635,70-80k
47636,42000
47637,650000-850000
47638,55.-60.000
47639,50.000 - 80.000
47640,55000
47641,45 & 60K
47642,60.000
47643,40000 - 65000
47644,65-80
47645,"60,000€-75,000€"
47646,"80,000-85,000"
47647,verhandelbar
47648,€70000
47649,negiotable
47650,50000 - 60000
47651,<70k
47652,60.000
47653,"65,000€"
47654,40000-70000
47655,45K-60K
47656,70000 - 80000
47657,"95,000"
47658,50000-75000
47659,45.000-55.000
47660,50.000€ - 60.000€
47661,70000 - 85000
47662,40.000 - 50.000
47663,60.000 €
47664,50.000
47665,65.000
47666,"60,000 - 66,000 €"
47667,50.000€
47668,80000 - 85000
47669,65000-80000
47670,40.000€-50.000€
47671,60.000 - 80.000
47672,"€ 65.000 - 75.000,-"
47673,"40,000€-70,000€"
47674,"€70,000 - €80,000"
47675,"75,000€"
47676,60.000
47677,negotiable
47678,"60,000-65,000"
47679,85.000 - 92.000
47680,64.000 - 96.000
47681,80.000 EUR 
47682,65000 - 85000
47683,"50,000€ - 65,000€"
47684,42.000-60.000€
47685,negotiable
47686,"30,000 - 60,000 €"
47687,55000
47688,65.000- 75.000
47689,"40,000 - 60,000 €"
47690,"55,000-70,000"
47691,78.000
47692,60.000€ - 70.000€
47693,35000-45000
47694,60000 - 65000
47695,75000
47696,90000 - 110000
47697,50-60
47698,55000
47699,50000-60000€
47700,40000-70000
47701,70000-110000
47702,TBD
47703,40.000
47704,50.000 - ???
47705,45000 - 80000
47706,Negotiable
47707,Competitive 
47708,60000
47709,tbd
47710,90.000 EUR
47711,55.000€
47712,65k
47713,60-70k
47714,55000 - 65000
47715,60.000 €
47716,"55,000-70,000"
47717,55.000 - 70.000
47718,"68,000-78,000€"
47719,40 000 - 60 000
47720,50.000 - 85.000€
47721,90.000€
47722,negotiable
47723,36.000 €
47724,50.000€ - 55.000€
47725,tbd
47726,"50,000 - 70,000€"
47727,60000 - 60 000 
47728,"54,000-83,000"
47729,"50,000 - 60,000 EUR"
47730,€60.000 - €80.000
47731,negotiable
47732,"55,000"
47733,50.000-60.000
47734,55.000- 70.000
47735,45-55k
47736,"50,000€"
47737,tbd
47738,"60,000€"
47739,"32,000€-45,000€"
47740,50000 - 70000
47741,fair startup salary 
47742,75000
47743,60000-110000
47744,70000
47745,50.000-70.000
47746,40.000 - 75.000
47747,55000
47748,60000
47749,upon negotiation
47750,"60,000"
47751,50000-60000
47752,€75.000 - €90.000
47753,from 56.000€
47754,48.000
47755,>90.000
47756,"50,000€ - 75,000€"
47757,60.000€ - 75.000€
47758,55.000 - 60.000
47759,"50,000€ - 70,000€"
47760,55.000-70.000
47761,€50.000 - €80.000
47762,>80.000 EUR
47763,40.000 - 70.000€
47764,75k
47765,45.000.53.000
47766,80000
47767,55000
47768,tbd
47769,50000€ - 60000€
47770,"50,000 - 75,000"
47771,60.000 - 70.000
47772,65.000-70.000
47773,70000-90000
47774,55.000 - 60.000
47775,45k+
47776,50.000 - 75.000€
47777,60.000 - 80.000
47778,60.000-75.000€
47779,70.000-80.000
47780,"70,000"
47781,75.000 - 85.000€
47782,75000
47783,55 - 65.000
47784,78k
47785,70000
47786,55000 to 70000
47787,50.000-69.000
47788,75-90k
47789,"90,000"
47790,45000 - 62000
47791,"€50,000 - €60,000"
47792,50.000
47793,65000-75000
